Jake Kumerow,WR,BUF,19
Austin Seferian-Jenkins,TE,FA,2
Ricky Seals-Jones,TE,KCC,2
Paul Richardson,WR,FA,0
Quincy Enunwa,WR,FA,0
Matt LaCosse,TE,NEP,0
Ryan Finley,QB,CIN,0
Tyree Jackson,QB,PHI,0
Theo Riddick,RB,LVR,0
Will Grier,QB,CAR,0
Josh Gordon,WR,SEA,0
Lamar Miller,RB,WAS,0
Easton Stick,QB,LAC,0
Jake Luton,QB,JAC,0
Case Keenum,QB,CLE,0
Jeff Driskel,QB,DEN,0
Josiah Deguara,TE,GBP,0
PJ Walker,QB,CAR,0
