Maurice Harris,WR,FA,40
DaMarkus Lodge,WR,FA,40
Jordan Matthews,WR,FA,39
Jason Witten,TE,LVR,39
LeSean McCoy,RB,TBB,38
CJ Beathard,QB,SFO,36
Chris Warren,RB,LVR,35
Matt LaCosse,TE,NEP,28
Paul Richardson,WR,FA,25
James Williams,RB,FA,21
Greg Dortch,WR,FA,20
Jay Ajayi,RB,FA,20
Isaiah Crowell,RB,FA,20
Austin Seferian-Jenkins,TE,FA,20
Bruce Anderson,RB,FA,20
Gary Jennings,WR,FA,20
CJ Anderson,RB,FA,20
Ryan Switzer,WR,FA,20
Emmanuel Butler,WR,FA,20
Tyre Brady,WR,FA,20
Kelvin Benjamin,WR,FA,20
Demaryius Thomas,WR,FA,20
Jordy Nelson,WR,FA,20
Lil'Jordan Humphrey,WR,FA,20
LJ Scott,RB,FA,20
Ben Watson,TE,FA,19
Kenneth Dixon,RB,FA,0
Spencer Ware,RB,FA,0
Delanie Walker,TE,FA,0
Mark Walton,RB,FA,0
Paul Perkins,RB,FA,0
Tyree Jackson,QB,FA,0
Rod Smith,RB,FA,0
Easton Stick,QB,LAC,0
Case Keenum,QB,CLE,0
Jeff Driskel,QB,DEN,0
Josiah Deguara,TE,GBP,0
PJ Walker,QB,CAR,0
Ben DiNucci,QB,DAL,0
