TJ Yeldon,RB,BUF,218
Olabisi Johnson,WR,MIN,218
Marquise Goodwin,WR,PHI,217
Justin Watson,WR,TBB,214
Mohamed Sanu,WR,DET,209
Jacoby Brissett,QB,IND,208
Trent Taylor,WR,SFO,206
Josh Oliver,TE,JAC,205
Dwayne Haskins,QB,PIT,205
Larry Fitzgerald,WR,ARI,204
Adam Shaheen,TE,MIA,202
Malcolm Perry,RB,MIA,199
Taywan Taylor,WR,CLE,192
Byron Pringle,WR,KCC,190
Zay Jones,WR,LVR,189
D'Ernest Johnson,RB,CLE,188
Jarrett Stidham,QB,NEP,187
Javon Wims,WR,CHI,182
Phillip Dorsett,WR,SEA,178
Dontrelle Inman,WR,WAS,178
Josh Adams,RB,NYJ,175
Ty Montgomery,RB,NOS,173
Allen Hurns,WR,MIA,173
Brycen Hopkins,TE,LAR,169
Lamar Miller,RB,WAS,166
Frank Gore,RB,NYJ,163
Laquon Treadwell,WR,ATL,161
Andy Dalton,QB,DAL,156
John Kelly,RB,CLE,153
Hakeem Butler,WR,PHI,153
Bo Scarbrough,RB,SEA,152
D'Onta Foreman,RB,TEN,152
Nick Foles,QB,CHI,149
Thaddeus Moss,TE,WAS,149
Geronimo Allison,WR,DET,148
Rodney Anderson,RB,FA,145
Tyler Eifert,TE,JAC,143
Geoff Swaim,TE,TEN,141
Maxx Williams,TE,ARI,140
Trey Quinn,WR,LVR,139
Alex Collins,RB,SEA,139
Josh Gordon,WR,SEA,139
DeSean Jackson,WR,PHI,139
Joe Reed,WR,LAC,136
Ryan Griffin,TE,NYJ,135
James Proche,WR,BAL,135
Foster Moreau,TE,LVR,133
Devonta Freeman,RB,FA,128
Alex Erickson,WR,CIN,127
Keith Kirkwood,WR,CAR,126
Tyrod Taylor,QB,LAC,125
Kahale Warring,TE,HOU,124
Taylor Gabriel,WR,FA,123
Dez Bryant,WR,BAL,121
Jake Butt,TE,DEN,120
Lil'Jordan Humphrey,WR,NOS,119
Dwayne Washington,RB,NOS,117
Dion Lewis,RB,NYG,116
Marqise Lee,WR,NEP,113
Chris Moore,WR,BAL,112
Philip Rivers,QB,FA,110
Kenny Stills,WR,BUF,107
Qadree Ollison,RB,ATL,106
Keelan Doss,WR,LVR,104
Kevin White,WR,SFO,101
Demetrius Harris,TE,CHI,101
Robert Foster,WR,WAS,101
CJ Prosise,RB,FA,100
Mike Weber,RB,GBP,99
Josh Hill,TE,NOS,97
Josh Rosen,QB,SFO,82
Jordan Thomas,TE,IND,80
Stanley Morgan,WR,CIN,79
Jake Kumerow,WR,FA,79
Derrius Guice,RB,FA,79
Chris Warren,RB,LVR,74
Jordan Howard,RB,PHI,70
Vance McDonald,TE,FA,66
David Sills,WR,NYG,65
Emanuel Hall,WR,WAS,63
Ricky Seals-Jones,TE,KCC,62
Mason Rudolph,QB,PIT,62
Jake Fromm,QB,BUF,62
Elijah McGuire,RB,MIA,61
Paul Richardson,WR,FA,60
Gary Jennings,WR,IND,60
Quincy Enunwa,WR,FA,60
Dexter Williams,RB,FA,60
Dontrell Hilliard,RB,HOU,60
Caleb Wilson,TE,PHI,60
Blake Bell,TE,DAL,60
Ashton Dulin,WR,IND,60
Ryan Switzer,WR,CLE,59
Chad Williams,WR,KCC,59
Travis Benjamin,WR,SFO,57
Deon Cain,WR,BAL,49
Josh Doctson,WR,NYJ,44
Elijah Holyfield,RB,PHI,42
Austin Seferian-Jenkins,TE,FA,41
Greg Dortch,WR,ATL,40
Isaiah Crowell,RB,FA,40
Ryan Finley,QB,CIN,40
Juwann Winfree,WR,GBP,40
Ted Ginn,WR,FA,39
Wendell Smallwood,RB,FA,39
Anthony Johnson,WR,PIT,39
LJ Scott,RB,FA,39
Damarea Crockett,RB,DEN,39
Theo Riddick,RB,LVR,38
Mark Walton,RB,FA,20
Matt LaCosse,TE,NEP,20
Jeff Heuerman,TE,FA,20
Emmanuel Butler,WR,FA,20
Ryan Grant,WR,FA,20
Kelvin Benjamin,WR,FA,20
Chris Hogan,WR,FA,19
Ben Watson,TE,FA,19
James Williams,RB,FA,19
Jordan Scarlett,RB,MIA,19
CJ Beathard,QB,SFO,15
Bruce Anderson,RB,FA,0
Delanie Walker,TE,FA,0
Greg Olsen,TE,SEA,0
Paul Perkins,RB,IND,0
Tyree Jackson,QB,PHI,0
Will Grier,QB,CAR,0
LeSean McCoy,RB,TBB,0
Easton Stick,QB,LAC,0
Jake Luton,QB,JAC,0
Case Keenum,QB,CLE,0
Jeff Driskel,QB,DEN,0
Josiah Deguara,TE,GBP,0
PJ Walker,QB,CAR,0
Ben DiNucci,QB,DAL,0
